agent_id,age,tenure_months,commute_minutes,hiring_source,shift_type,queue_type,education,dependents,prior_jobs,compa_ratio,months_since_increment,ijp_rejections,aht_delta_pct,acw_pct_delta_pp,avail_time_delta_pct,adherence_delta_pp,break_overrun_min_30d,late_logins_30d,avg_minutes_late,early_departures_30d,unplanned_absences_30d,fri_mon_absence_ratio,ncns_90d,pto_burn_rate,pto_rejections_180d,shift_swap_requests_30d,short_calls_rate_delta_pp,transfer_rate_delta_pp,occupancy_90d,tl_attrition_rate_6m,team_exits_60d,batch_attrition_rate,attrition_90d
AGT104997,31,28,35,Referral,Rotational,Voice-Support,Undergraduate,0,1,0.806,25,0,5.4,2.6,-8.6,-5.71,7.2,3,9.6,1,2,0.06,0,0.47,0,1,1.26,1.01,92.5,0.165,2,0.176,0
AGT104998,27,50,43,Job Portal,Split,Chat,Graduate,2,3,1.036,2,0,3.7,1.17,-1.3,2.95,0.1,0,0.0,0,0,0.0,0,0.04,1,3,-0.25,-0.47,88.5,0.149,0,0.384,0
AGT104999,23,39,36,Job Portal,Rotational,Voice-Support,Graduate,2,1,0.997,13,0,6.8,-1.44,5.7,-0.86,4.6,0,0.0,1,1,0.42,0,0.36,0,1,1.22,0.6,83.4,0.168,1,0.406,0
AGT105000,26,25,47,Job Portal,Rotational,Escalations,Postgraduate,2,4,1.177,4,1,-7.4,1.9,4.9,2.27,0.0,0,0.0,0,1,0.04,0,0.45,2,1,0.62,-0.7,84.3,0.113,2,0.187,0
AGT105001,26,22,56,Job Portal,Day Fixed,Voice-Support,Graduate,1,1,1.096,11,0,3.5,-2.51,-3.4,-2.89,0.0,0,0.0,0,0,0.0,1,0.55,0,0,0.28,-0.33,83.8,0.192,4,0.293,0
AGT105002,24,15,21,Job Portal,Night Fixed,Chat,Postgraduate,1,3,0.912,2,0,-4.9,3.58,4.7,2.72,0.0,0,0.0,0,0,0.0,0,0.96,0,0,0.18,0.16,82.4,0.28,1,0.205,0
AGT105003,29,14,60,Walk-in,Day Fixed,Voice-Support,Graduate,0,0,1.097,3,0,-1.0,-2.46,0.6,-1.72,0.0,0,0.0,0,0,0.0,0,0.9,0,1,-1.0,1.23,80.2,0.127,0,0.45,0
AGT105004,28,3,26,Referral,Night Fixed,Voice-Support,Postgraduate,3,0,1.01,15,1,2.5,1.17,-0.3,-4.28,0.0,2,5.5,1,4,0.35,0,0.75,4,2,0.81,2.05,88.2,0.124,1,0.247,0
AGT105005,19,12,106,Job Portal,Day Fixed,Voice-Support,Graduate,0,0,1.071,36,0,15.4,3.27,0.1,-2.04,14.1,1,10.6,2,5,0.45,0,0.54,0,3,1.61,0.22,75.9,0.176,1,0.364,0
AGT105006,19,10,46,Job Portal,Rotational,Email,Graduate,1,0,0.924,21,0,-4.2,3.17,-3.4,-4.09,4.2,3,7.3,2,1,0.51,0,0.68,0,2,1.55,2.92,89.1,0.123,2,0.626,0
AGT105007,29,10,49,Walk-in,Split,Voice-Support,Graduate,0,1,0.962,16,2,2.0,-0.38,-3.7,0.75,3.4,1,3.1,0,0,0.0,0,0.2,0,1,-1.66,-0.13,81.0,0.105,0,0.268,0
AGT105008,23,1,50,Referral,Rotational,Voice-Support,Postgraduate,1,0,1.065,1,0,9.9,4.24,-10.3,-7.53,11.6,5,8.8,2,2,0.54,1,1.55,2,6,2.48,4.15,87.0,0.416,3,0.414,0
AGT105009,29,7,45,Job Portal,Rotational,Voice-Support,Undergraduate,0,2,1.073,9,0,-1.8,0.36,6.7,2.99,3.5,0,0.0,0,0,0.0,0,1.05,0,1,-0.43,-0.38,79.5,0.116,3,0.108,0
AGT105010,31,19,30,Job Portal,Night Fixed,Voice-Support,Graduate,1,2,0.789,15,0,-7.9,2.75,-0.5,3.44,3.8,0,0.0,0,0,0.0,0,0.3,1,0,0.05,-0.08,74.3,0.189,0,0.178,0
AGT105011,21,8,49,Referral,Day Fixed,Voice-Support,Graduate,2,0,1.058,7,0,-10.0,-0.32,2.2,2.17,0.0,0,0.0,0,0,0.0,0,0.03,1,0,-0.16,-2.04,92.8,0.257,1,0.194,0
AGT105012,20,13,48,Referral,Rotational,Voice-Collections,Graduate,1,2,0.916,2,2,-1.0,0.22,-1.6,3.97,1.9,0,0.0,0,0,0.0,0,0.57,0,1,0.14,0.39,90.0,0.124,1,0.34,0
AGT105013,35,5,28,Job Portal,Day Fixed,Voice-Collections,Graduate,0,1,1.023,29,1,-2.7,2.34,-3.7,-10.47,13.1,4,4.6,1,0,0.0,0,1.75,3,0,1.28,-0.42,82.1,0.177,1,0.387,1
AGT105014,29,5,21,Job Portal,Night Fixed,Escalations,Graduate,2,2,0.835,9,0,23.4,3.03,-10.9,-6.27,20.3,1,13.6,4,2,0.88,1,1.65,3,2,2.95,2.98,96.4,0.302,0,0.442,0
AGT105015,25,1,68,Job Portal,Split,Voice-Collections,Graduate,1,3,1.088,11,0,10.0,3.74,-9.2,-4.57,5.9,2,8.9,1,3,0.48,0,1.37,3,2,0.76,1.08,93.9,0.18,3,0.246,1
AGT105016,22,19,36,Referral,Night Fixed,Voice-Support,Graduate,0,1,1.068,13,1,4.8,-0.26,-0.7,1.23,4.5,0,0.0,0,0,0.0,1,1.6,0,0,-0.23,-0.38,87.5,0.252,1,0.358,0
AGT105017,24,1,40,Referral,Day Fixed,Email,Undergraduate,0,2,0.917,3,1,-6.2,-2.15,-5.5,2.38,3.7,0,0.0,1,0,0.0,0,0.91,0,4,0.79,-0.78,75.3,0.271,2,0.195,0
AGT105018,21,4,48,Job Portal,Day Fixed,Voice-Support,Graduate,2,2,1.04,14,0,3.6,-0.32,-0.4,-0.1,0.0,1,1.9,0,0,0.0,0,1.07,2,1,-0.37,-0.81,76.0,0.367,0,0.311,0
AGT105019,31,3,30,Referral,Rotational,Email,Undergraduate,3,3,0.996,8,0,8.0,0.43,-1.5,3.26,9.4,0,0.0,0,0,0.0,0,1.21,0,0,-0.01,-1.22,85.1,0.136,2,0.482,0
AGT105020,23,9,51,Referral,Day Fixed,Voice-Collections,Graduate,2,2,1.06,8,2,-1.2,-0.24,-3.3,-3.58,0.0,0,0.0,0,0,0.0,0,0.0,1,1,1.23,0.02,90.2,0.083,2,0.429,0
AGT105021,32,4,41,Referral,Rotational,Voice-Support,Postgraduate,3,1,0.862,1,0,2.0,-1.82,-7.3,3.15,0.0,0,0.0,0,1,0.1,0,0.55,0,1,0.97,-0.49,94.3,0.237,0,0.175,0
AGT105022,25,30,43,Job Portal,Night Fixed,Escalations,Undergraduate,1,1,0.879,1,0,4.2,3.32,-6.0,-1.1,8.9,4,4.0,1,1,0.33,0,1.2,0,2,2.5,-0.31,85.6,0.393,2,0.195,0
AGT105023,22,8,75,Job Portal,Rotational,Voice-Collections,Graduate,1,0,0.927,13,0,-1.8,-1.32,3.8,1.11,1.7,4,0.0,0,3,0.55,0,0.97,1,3,0.25,0.7,89.0,0.185,1,0.204,0
AGT105024,25,7,47,Job Portal,Rotational,Email,Undergraduate,2,3,0.995,8,0,1.9,-0.21,5.2,-0.78,7.5,2,2.6,0,2,0.14,0,0.73,1,0,2.28,-0.44,91.2,0.091,1,0.32,0
AGT105025,19,12,39,Job Portal,Day Fixed,Voice-Collections,Graduate,0,2,1.163,1,0,3.3,-1.92,-4.4,-1.92,4.0,0,0.0,0,0,0.0,0,0.81,2,2,-0.35,1.29,74.0,0.284,0,0.12,0
AGT105026,26,11,25,Referral,Rotational,Voice-Collections,Undergraduate,2,1,1.017,2,0,-5.6,-2.34,3.7,5.08,0.0,0,0.0,0,0,0.0,0,0.5,1,0,-0.63,-0.15,80.6,0.06,2,0.154,0
AGT105027,26,2,50,Referral,Day Fixed,Voice-Support,Graduate,1,4,1.095,8,0,6.7,0.64,2.0,-0.59,0.0,1,5.6,0,2,0.0,0,0.5,0,1,0.21,-0.89,86.6,0.184,0,0.363,0
AGT105028,31,31,67,Job Portal,Day Fixed,Voice-Support,Graduate,0,2,0.912,2,0,-5.6,0.18,3.6,3.67,2.5,0,0.0,0,0,0.0,0,0.48,0,0,0.4,0.39,87.5,0.19,0,0.558,0
AGT105029,19,9,40,Referral,Night Fixed,Email,Graduate,0,2,0.943,31,1,7.9,0.1,-6.5,-5.81,8.6,2,15.4,0,7,0.64,0,1.58,1,4,0.45,2.37,77.5,0.372,3,0.243,0
AGT105030,33,28,66,Referral,Night Fixed,Voice-Support,Graduate,0,2,0.932,6,0,-1.2,-2.13,-3.6,0.08,0.0,0,0.0,0,0,0.0,0,0.0,1,0,1.2,1.73,88.2,0.033,0,0.565,0
AGT105031,31,26,50,Referral,Split,Voice-Collections,Graduate,0,0,0.98,2,0,-3.6,1.89,-1.9,4.52,0.7,3,0.0,3,1,0.22,0,1.84,0,1,0.83,0.49,88.9,0.283,3,0.22,1
AGT105032,33,9,45,Job Portal,Rotational,Voice-Support,Graduate,1,2,1.067,9,1,-8.2,-0.18,-2.5,1.31,8.3,0,0.0,1,1,0.66,0,0.99,3,2,-0.62,0.03,85.4,0.287,2,0.247,0
AGT105033,27,15,53,Job Portal,Rotational,Chat,Graduate,0,0,0.966,7,0,-0.3,2.16,11.9,1.08,0.0,1,0.0,0,0,0.0,0,0.47,0,0,-0.49,0.33,88.0,0.251,2,0.214,0
AGT105034,32,1,22,Job Portal,Day Fixed,Voice-Support,Graduate,0,1,0.97,1,0,2.5,0.63,-2.7,4.95,4.9,0,0.0,0,1,0.14,0,0.3,1,0,1.21,0.86,86.1,0.125,0,0.513,0
AGT105035,20,1,36,Referral,Rotational,Voice-Support,Graduate,0,4,1.058,19,1,-4.2,-1.58,5.4,-1.52,2.1,1,7.7,0,1,0.12,0,0.59,2,1,0.2,-0.45,87.0,0.175,1,0.256,0
AGT105036,31,4,37,Job Portal,Rotational,Voice-Collections,Undergraduate,1,1,0.949,13,2,7.8,4.66,-1.8,-2.09,17.7,5,14.5,1,1,0.4,0,1.76,1,3,1.37,1.59,82.7,0.483,2,0.188,1
AGT105037,23,16,40,Referral,Day Fixed,Chat,Graduate,2,0,0.923,36,1,-6.8,1.07,0.0,-1.04,2.0,3,0.2,1,1,0.49,0,1.46,0,0,0.84,0.97,79.5,0.444,1,0.417,0
AGT105038,19,10,97,Job Portal,Rotational,Escalations,Graduate,1,0,0.966,7,2,-3.2,4.51,2.4,-0.98,10.0,4,10.1,2,3,0.12,1,1.59,2,3,0.41,1.1,82.8,0.322,1,0.148,0
AGT105039,21,30,46,Job Portal,Rotational,Voice-Support,Graduate,1,2,1.182,22,3,1.0,2.44,-4.8,-8.04,9.7,7,11.1,2,2,0.68,0,1.22,1,1,2.17,2.5,86.0,0.299,5,0.233,0
AGT105040,27,10,20,Referral,Split,Voice-Collections,Graduate,2,2,1.088,19,1,-2.0,-0.43,-3.5,2.74,3.9,3,2.3,0,0,0.0,0,0.84,0,1,0.87,-0.24,71.3,0.217,0,0.375,0
AGT105041,23,5,32,Job Portal,Split,Voice-Support,Postgraduate,2,2,1.19,36,1,-4.3,1.07,-0.0,-0.97,2.3,0,0.0,0,0,0.0,0,1.09,0,1,0.11,1.3,77.1,0.144,1,0.405,0
AGT105042,29,15,43,Job Portal,Day Fixed,Chat,Graduate,4,1,0.87,2,0,-0.2,2.47,1.2,2.28,0.9,0,0.0,0,0,0.0,0,0.24,0,0,-0.26,0.37,79.5,0.146,3,0.321,0
AGT105043,19,4,47,Job Portal,Rotational,Voice-Support,Graduate,1,0,1.039,10,0,-9.3,-0.39,3.2,-4.08,0.0,0,0.0,0,1,0.05,0,0.31,0,0,-0.4,-1.2,75.0,0.248,3,0.27,0
AGT105044,19,10,10,Job Portal,Split,Voice-Support,Graduate,1,2,0.963,1,0,14.4,1.84,2.0,0.34,1.8,2,2.2,1,4,0.16,0,1.08,0,0,-2.69,-1.16,83.8,0.133,1,0.514,0
AGT105045,34,28,56,Job Portal,Rotational,Chat,Graduate,3,0,0.969,31,0,1.0,0.54,-5.6,4.18,11.1,2,4.6,0,1,0.39,0,1.1,2,0,-0.2,0.75,69.8,0.224,1,0.295,0
AGT105046,32,37,57,Job Portal,Day Fixed,Voice-Support,Graduate,1,0,0.846,36,0,6.4,1.11,-1.7,-4.54,7.2,7,12.3,3,1,0.77,0,1.01,0,0,1.08,-0.01,86.4,0.228,0,0.096,0
AGT105047,22,1,25,Job Portal,Night Fixed,Voice-Support,Graduate,1,3,1.13,33,1,18.7,2.16,-5.9,-1.6,8.7,4,9.6,1,2,0.65,1,1.05,2,0,0.28,0.91,81.9,0.269,2,0.441,0
AGT105048,27,17,66,Job Portal,Day Fixed,Email,Graduate,2,3,0.838,9,1,-1.8,-0.61,7.0,0.29,0.0,1,0.0,2,0,0.0,0,1.01,1,1,0.56,-0.68,85.2,0.227,0,0.209,0
AGT105049,32,30,39,Referral,Day Fixed,Email,Undergraduate,0,0,1.089,2,0,-10.9,-0.92,4.1,1.11,0.0,0,0.0,0,0,0.0,0,0.0,0,1,0.87,0.7,90.8,0.084,2,0.261,0
AGT105050,29,1,27,Job Portal,Split,Chat,Undergraduate,2,1,0.961,8,0,-8.7,4.11,2.8,2.83,8.7,0,0.0,0,0,0.0,0,0.72,0,2,2.12,-1.6,88.7,0.136,1,0.105,0
AGT105051,28,9,24,Job Portal,Split,Voice-Support,Graduate,2,2,0.909,24,3,19.3,2.33,-10.3,-6.47,23.5,5,14.5,2,3,0.75,0,1.21,2,1,0.66,1.99,76.7,0.248,1,0.442,1
AGT105052,32,3,55,Job Portal,Split,Voice-Support,Postgraduate,1,1,0.904,5,2,-2.8,-0.19,1.4,-0.24,8.1,1,7.9,0,0,0.0,0,0.78,0,2,0.1,-1.2,78.4,0.112,0,0.226,0
AGT105053,23,8,33,Job Portal,Day Fixed,Voice-Support,Undergraduate,0,2,1.005,12,0,-7.5,3.1,-0.1,1.15,1.6,0,0.0,0,0,0.0,0,0.23,1,0,-1.04,0.12,79.0,0.18,1,0.563,0
AGT105054,27,42,49,Job Portal,Rotational,Chat,Undergraduate,1,3,0.963,1,1,8.5,3.34,-1.2,-5.54,14.5,3,14.3,0,2,0.59,0,1.88,2,4,2.64,1.98,98.0,0.225,2,0.115,0
AGT105055,27,4,23,Walk-in,Night Fixed,Email,Graduate,2,0,1.0,1,1,-0.2,0.23,-3.5,0.93,0.0,1,0.0,0,1,0.11,0,1.21,0,3,1.03,2.0,73.5,0.049,1,0.393,0
AGT105056,26,9,37,Job Portal,Night Fixed,Voice-Support,Postgraduate,1,1,0.801,1,0,9.4,1.15,-0.8,-0.84,9.2,0,0.0,1,0,0.0,0,0.83,0,1,-1.65,0.72,82.1,0.109,1,0.393,0
AGT105057,25,25,53,Job Portal,Night Fixed,Voice-Collections,Undergraduate,3,2,0.794,8,3,8.1,3.68,-13.3,-8.55,13.5,5,12.1,2,4,0.88,1,1.31,3,4,-0.2,2.15,90.6,0.41,1,0.306,0
AGT105058,27,6,74,Referral,Split,Voice-Support,Graduate,0,0,0.818,4,0,3.0,-0.09,-0.4,1.7,0.0,0,0.0,0,2,0.31,1,1.23,3,2,0.73,2.37,83.5,0.178,2,0.098,0
AGT105059,27,3,77,Job Portal,Rotational,Chat,Undergraduate,2,3,1.08,0,1,-4.9,1.68,2.5,1.5,0.0,2,0.3,0,0,0.0,0,0.13,1,3,1.89,0.25,82.3,0.05,2,0.158,0
AGT105060,22,17,73,Job Portal,Rotational,Voice-Support,Undergraduate,0,3,1.145,20,0,-0.4,-3.16,3.0,-0.38,5.0,0,0.0,0,0,0.0,0,0.43,1,0,-2.24,-0.4,92.4,0.319,2,0.273,0
AGT105061,31,8,132,Walk-in,Day Fixed,Chat,Postgraduate,1,1,0.974,7,0,4.8,0.56,-1.4,0.57,13.5,2,6.6,0,1,0.66,0,0.78,2,4,0.98,0.11,73.4,0.177,0,0.165,0
AGT105062,22,13,50,Walk-in,Night Fixed,Chat,Graduate,3,1,1.074,31,0,8.5,2.43,-1.0,-6.28,10.8,2,11.5,3,3,0.48,2,1.46,0,5,0.06,1.58,87.1,0.442,5,0.21,0
AGT105063,26,11,23,Referral,Rotational,Voice-Support,Graduate,1,0,1.035,10,0,9.3,0.3,0.8,0.02,0.7,0,0.0,0,0,0.0,0,0.0,0,0,1.0,-0.8,79.5,0.167,2,0.319,0
AGT105064,26,2,32,Walk-in,Rotational,Email,Undergraduate,1,4,1.117,12,0,8.2,1.42,-4.9,2.35,0.0,1,0.0,0,0,0.0,1,0.69,1,0,-0.48,-0.02,85.3,0.215,1,0.454,0
AGT105065,29,45,76,Job Portal,Rotational,Email,Graduate,3,0,1.121,3,0,-9.3,0.88,-0.8,0.45,0.0,0,0.0,0,0,0.0,0,0.16,0,0,0.79,-1.22,90.6,0.134,1,0.287,0
AGT105066,19,9,30,Job Portal,Day Fixed,Chat,Undergraduate,1,1,0.876,0,0,-4.0,-0.3,-0.4,4.71,1.8,0,0.0,0,2,0.01,0,0.74,0,1,0.65,0.07,80.4,0.039,0,0.232,0
AGT105067,31,5,10,Job Portal,Day Fixed,Voice-Support,Graduate,1,3,1.019,8,0,-7.8,-0.14,-2.1,4.48,0.0,0,0.0,0,1,0.32,0,0.25,0,0,-0.31,-0.77,83.3,0.265,1,0.131,0
AGT105068,24,9,38,Job Portal,Rotational,Voice-Support,Graduate,0,4,1.086,0,0,17.0,2.46,-14.2,-2.55,16.7,2,7.6,2,6,0.81,0,1.33,0,4,2.25,0.33,90.3,0.418,4,0.446,0
AGT105069,33,5,65,Job Portal,Night Fixed,Voice-Support,Graduate,1,1,1.086,3,0,-8.4,-4.06,-1.3,5.64,0.0,0,0.0,0,0,0.0,0,0.47,0,0,-0.33,-1.29,74.4,0.149,0,0.107,0
AGT105070,25,10,32,Referral,Night Fixed,Voice-Collections,Graduate,2,0,1.077,19,0,4.8,0.17,-6.5,4.02,2.3,0,0.0,0,0,0.0,0,0.86,0,2,1.61,-0.95,88.5,0.096,1,0.375,0
AGT105071,27,14,78,Job Portal,Rotational,Voice-Support,Undergraduate,1,2,0.997,12,0,14.6,0.86,-1.2,-1.75,17.9,1,4.5,1,3,0.28,0,1.68,2,2,1.64,1.15,80.5,0.216,1,0.139,0
AGT105072,37,1,102,Referral,Rotational,Email,Graduate,0,1,1.068,36,0,-0.9,1.98,-2.5,-0.95,11.3,3,11.9,3,1,0.48,0,1.04,0,3,1.21,2.1,89.6,0.105,4,0.233,0
AGT105073,26,35,49,Referral,Rotational,Voice-Collections,Postgraduate,0,2,0.858,12,2,-6.1,2.91,-2.8,0.48,9.7,5,5.2,2,3,0.76,0,0.87,0,0,-0.59,0.22,82.9,0.055,1,0.524,0
AGT105074,33,2,111,Job Portal,Day Fixed,Voice-Collections,Postgraduate,0,0,0.863,36,1,6.9,7.28,-18.2,-6.42,26.2,9,15.0,5,3,0.92,2,2.18,2,6,4.35,5.04,80.8,0.108,1,0.597,1
AGT105075,27,2,89,Job Portal,Rotational,Escalations,Undergraduate,3,2,1.151,1,0,6.3,-0.63,-3.2,-0.55,8.6,0,0.0,0,1,0.17,0,1.39,0,1,-0.24,-1.18,85.0,0.139,2,0.53,0
AGT105076,29,43,66,Walk-in,Night Fixed,Chat,Undergraduate,4,1,1.109,18,2,9.5,1.77,-3.0,-3.43,11.2,6,0.5,5,2,1.0,0,1.17,0,2,1.06,2.81,91.2,0.403,4,0.407,0
AGT105077,27,9,53,Job Portal,Rotational,Voice-Support,Graduate,1,1,1.158,12,2,0.6,0.79,-2.6,1.41,5.1,1,0.7,0,1,0.29,0,1.09,1,2,0.04,-0.28,81.4,0.042,0,0.283,0
AGT105078,31,47,50,Job Portal,Rotational,Escalations,Graduate,2,1,0.985,2,1,4.5,-1.21,-5.6,3.8,0.0,1,1.0,0,0,0.0,0,0.0,0,2,-0.05,-2.91,81.0,0.113,2,0.063,0
AGT105079,24,4,42,Walk-in,Day Fixed,Voice-Collections,Postgraduate,0,3,0.902,9,1,0.8,0.35,-11.9,-5.73,12.0,3,12.2,3,1,0.51,0,0.81,0,3,0.18,0.92,91.1,0.342,1,0.119,0
AGT105080,22,11,58,Job Portal,Night Fixed,Chat,Graduate,3,4,0.981,5,1,-2.3,2.42,-1.1,0.99,0.0,1,4.6,0,2,0.56,0,0.27,2,2,-0.23,-2.36,83.4,0.127,0,0.355,0
AGT105081,24,7,13,Job Portal,Night Fixed,Voice-Support,Graduate,0,2,1.194,8,0,11.9,0.18,-5.4,3.13,0.0,1,0.6,0,1,0.0,0,0.2,1,0,-1.43,-0.96,81.9,0.336,2,0.493,0
AGT105082,27,7,91,Walk-in,Night Fixed,Chat,Undergraduate,0,1,0.916,7,0,16.1,5.28,-7.4,-11.43,18.2,3,11.8,2,6,0.69,0,2.34,0,3,2.9,4.04,82.2,0.44,5,0.023,0
AGT105083,26,34,112,Job Portal,Day Fixed,Email,Postgraduate,0,3,0.983,10,0,-9.3,1.7,-4.4,-1.78,11.2,3,1.9,2,1,0.46,1,0.44,0,1,0.98,1.66,89.6,0.056,0,0.258,0
AGT105084,31,4,13,Job Portal,Rotational,Chat,Undergraduate,1,3,1.122,10,1,3.0,0.18,4.4,0.04,1.9,0,0.0,0,1,0.34,0,0.55,0,1,0.72,1.29,88.7,0.385,2,0.304,0
AGT105085,34,7,64,Job Portal,Night Fixed,Voice-Support,Postgraduate,1,1,1.008,8,0,13.9,2.03,7.4,-1.2,4.0,4,11.7,1,3,0.56,0,1.63,1,3,2.3,-0.48,78.3,0.226,3,0.448,0
AGT105086,22,1,88,Job Portal,Night Fixed,Escalations,Postgraduate,0,4,0.961,2,0,10.2,4.97,-15.5,-7.42,16.9,9,23.1,3,6,0.8,0,2.16,6,3,3.71,1.73,80.6,0.128,0,0.46,0
AGT105087,23,26,47,Job Portal,Rotational,Voice-Collections,Undergraduate,0,1,1.076,1,0,5.5,0.75,-7.0,-3.64,0.1,0,0.0,0,1,0.17,1,0.42,0,0,-1.67,-0.51,89.4,0.055,1,0.43,0
AGT105088,20,2,41,Job Portal,Rotational,Email,Graduate,2,3,0.952,33,1,15.9,3.49,-17.1,-8.62,21.7,6,16.1,4,4,0.78,2,1.97,2,5,3.74,1.78,87.0,0.295,2,0.46,0
AGT105089,37,2,36,Job Portal,Night Fixed,Voice-Support,Graduate,2,1,1.048,1,0,-5.4,-0.32,0.7,-0.42,0.0,0,0.0,0,0,0.0,0,0.15,0,1,1.53,-2.0,68.9,0.085,0,0.158,0
AGT105090,29,4,33,Referral,Day Fixed,Voice-Collections,Undergraduate,0,6,0.759,6,0,6.3,1.75,-13.5,-11.93,20.3,7,6.1,2,7,0.57,1,1.04,2,6,3.77,1.98,85.3,0.21,3,0.113,0
AGT105091,29,19,51,Referral,Day Fixed,Escalations,Graduate,0,2,0.825,33,0,11.2,5.16,-7.2,-11.34,19.4,1,9.3,2,0,0.0,2,1.94,2,1,0.96,2.18,83.1,0.252,4,0.378,0
AGT105092,20,18,78,Job Portal,Day Fixed,Chat,Postgraduate,2,0,0.977,3,0,-0.1,-2.29,-8.8,-5.64,8.4,3,4.2,5,1,0.44,0,1.64,2,2,-2.11,0.21,90.3,0.388,3,0.38,0
AGT105093,27,15,14,Referral,Day Fixed,Voice-Support,Graduate,1,0,1.133,8,0,-4.7,-1.59,-1.0,-0.65,0.0,0,0.0,1,0,0.0,0,0.0,0,2,0.02,-1.53,93.6,0.236,1,0.313,0
AGT105094,30,59,26,Job Portal,Rotational,Chat,Undergraduate,1,3,0.984,17,0,12.8,1.67,-6.2,-1.64,18.1,3,10.7,2,0,0.0,1,1.71,0,4,0.88,3.21,81.8,0.368,0,0.295,0
AGT105095,26,23,31,Referral,Night Fixed,Voice-Support,Graduate,1,2,0.995,3,0,2.6,2.95,1.9,-0.31,6.1,2,3.4,0,1,0.39,0,1.33,0,0,-0.18,0.01,98.0,0.312,0,0.445,0
AGT105096,32,7,18,Referral,Day Fixed,Voice-Support,Graduate,1,0,1.025,9,0,1.0,0.88,0.5,1.2,0.0,1,8.3,0,0,0.0,0,0.43,1,1,-0.64,0.32,73.2,0.234,1,0.275,0
AGT105097,39,10,61,Job Portal,Rotational,Voice-Support,Undergraduate,1,0,0.959,5,0,-6.0,-0.9,-2.7,-0.78,0.0,1,5.0,1,2,0.1,1,0.92,2,1,-0.06,-1.46,83.0,0.078,2,0.237,0
AGT105098,22,6,57,Job Portal,Day Fixed,Voice-Support,Undergraduate,2,2,0.839,36,0,-3.9,1.62,-6.2,1.86,0.0,0,0.0,0,0,0.0,0,0.41,0,1,0.11,0.62,84.0,0.096,2,0.409,0
AGT105099,22,32,68,Job Portal,Split,Voice-Support,Undergraduate,3,1,1.069,4,2,1.5,-2.05,5.8,4.56,0.0,0,0.0,0,1,0.44,0,0.75,0,2,0.57,1.41,88.1,0.117,2,0.312,0
AGT105100,23,23,11,Referral,Rotational,Chat,Graduate,1,1,1.027,4,0,0.2,-0.33,-2.2,-1.01,6.4,2,0.0,0,2,0.16,0,0.29,0,0,1.94,-0.83,89.7,0.23,3,0.524,0
AGT105101,35,6,64,Referral,Rotational,Chat,Graduate,0,1,1.034,16,1,9.1,1.36,-9.0,0.2,6.8,1,4.9,0,4,0.47,0,0.78,2,4,1.41,0.97,90.9,0.33,4,0.201,0
AGT105102,32,10,78,Referral,Day Fixed,Voice-Support,Graduate,4,1,0.889,2,0,-1.7,0.81,7.7,2.66,0.8,0,0.0,0,0,0.0,0,0.96,0,1,-1.1,-0.85,88.6,0.06,0,0.141,0
AGT105103,26,5,61,Referral,Night Fixed,Chat,Undergraduate,0,0,1.153,0,0,-10.1,-1.85,5.6,7.11,0.0,1,0.0,0,1,0.33,0,0.87,0,0,-1.09,-0.27,85.9,0.124,2,0.189,0
AGT105104,27,12,45,Referral,Night Fixed,Voice-Collections,Graduate,4,2,0.957,1,0,-0.2,-1.43,6.7,-1.85,0.0,0,0.0,0,0,0.0,0,0.12,1,0,0.63,-0.67,82.8,0.037,1,0.334,0
AGT105105,23,5,42,Job Portal,Split,Escalations,Graduate,1,0,1.143,10,0,-10.5,2.73,1.5,2.91,0.0,0,0.0,0,0,0.0,1,0.0,1,0,-1.73,-0.49,77.0,0.193,3,0.097,0
AGT105106,31,27,54,Referral,Day Fixed,Email,Undergraduate,2,1,0.789,22,0,5.0,3.34,-1.0,-5.44,7.1,4,5.3,0,4,0.48,2,1.98,3,1,-0.65,1.88,82.4,0.336,0,0.502,0
AGT105107,25,25,51,Job Portal,Night Fixed,Escalations,Postgraduate,1,1,0.957,0,0,8.9,-2.01,2.6,1.4,3.3,2,2.4,0,1,0.29,0,0.87,0,1,1.1,0.11,83.0,0.356,2,0.283,0
AGT105108,26,23,32,Job Portal,Rotational,Email,Graduate,0,1,1.152,7,0,-4.7,0.29,3.8,2.72,0.0,0,0.0,0,0,0.0,0,0.42,0,1,-0.36,0.73,76.1,0.234,1,0.501,0
AGT105109,30,21,12,Referral,Night Fixed,Chat,Graduate,0,3,0.986,14,1,-3.9,-1.08,-5.7,-2.18,11.7,3,11.6,1,2,0.46,1,1.34,0,0,-1.14,0.86,88.7,0.18,2,0.095,0
AGT105110,26,2,34,Job Portal,Rotational,Voice-Support,Undergraduate,0,3,0.754,10,0,12.3,8.29,-2.6,-5.43,17.4,3,18.3,6,6,0.77,1,1.67,1,4,3.77,1.74,79.5,0.35,2,0.283,0
AGT105111,26,2,105,Job Portal,Split,Email,Undergraduate,0,0,0.904,4,0,6.0,2.52,1.2,-0.15,9.8,1,5.5,1,1,0.32,0,0.82,1,1,-1.95,0.88,87.4,0.085,0,0.415,0
AGT105112,27,43,13,Job Portal,Night Fixed,Email,Graduate,0,0,1.028,2,0,-6.4,1.66,-0.5,2.16,0.0,0,0.0,0,0,0.0,1,0.58,0,0,-1.19,0.05,86.1,0.217,2,0.57,0
